,city,date,treat,price,rating,omtaler,gæster,soveværelser,entertainment,security,work,wi-fi,kitchen,outdoor,bathroom,shampoo,washing machine,refrigerator,hot water,bed linen,family,parkering and faciliteter,hair dryer,hangers,smoking allowed,other,cleaning products,host,mailbox,view,dishwasher,blackout curtains,temperature,attractions nearby,fireplace,fitness equipment,pool etc.,Sights,Safety,Shopping,Location,Climate,Affordability
1486,Copenhagen,2024-05-17,0,2441,4.71,7,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1487,Copenhagen,2024-05-17,0,2474,4.60,20,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1488,Copenhagen,2024-05-17,0,2383,4.85,168,4.0,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1489,Copenhagen,2024-05-17,0,2588,5.0,3,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1490,Copenhagen,2024-05-17,0,2294,,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1491,Copenhagen,2024-05-17,0,2705,4.50,4,2.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1492,Copenhagen,2024-05-17,0,2236,4.91,22,14.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1493,Copenhagen,2024-05-17,0,2294,4.70,10,5.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1494,Copenhagen,2024-05-17,0,2265,4.88,17,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1495,Copenhagen,2024-05-17,0,3177,4.83,12,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1496,Copenhagen,2024-05-17,0,3177,4.92,13,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1497,Copenhagen,2024-05-17,0,2941,4.74,19,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1498,Copenhagen,2024-05-17,0,2471,5.0,7,5.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1499,Copenhagen,2024-05-17,0,2588,4.95,22,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1500,Copenhagen,2024-05-17,0,2410,5.0,4,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1501,Copenhagen,2024-05-17,0,2177,4.72,64,4.0,6.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1502,Copenhagen,2024-05-17,0,2824,5.0,3,5.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1503,Copenhagen,2024-05-17,0,2647,4.91,46,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1504,Copenhagen,2024-05-17,0,2996,4.0,15,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1505,Copenhagen,2024-05-17,0,2588,4.93,16,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1506,Copenhagen,2024-05-17,0,3112,4.92,36,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1507,Copenhagen,2024-05-17,0,2441,5.0,3,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1508,Copenhagen,2024-05-17,0,2937,4.82,11,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1509,Copenhagen,2024-05-17,0,2429,4.74,37,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1510,Copenhagen,2024-05-17,0,2588,4.87,23,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1511,Copenhagen,2024-05-17,0,2647,4.96,46,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1512,Copenhagen,2024-05-17,0,2353,4.88,17,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1513,Copenhagen,2024-05-17,0,2941,5.0,12,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1514,Copenhagen,2024-05-17,0,2353,5.0,12,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1515,Copenhagen,2024-05-17,0,2412,4.90,10,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,6.8,9.0,5.25,8.25,5.0,1.25
1516,Copenhagen,2024-05-17,0,3245,4.95,56,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1517,Copenhagen,2024-05-17,0,3177,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1518,Copenhagen,2024-05-17,0,2705,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1519,Copenhagen,2024-05-17,0,2412,,,6.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1520,Copenhagen,2024-05-17,0,2894,4.67,17,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1521,Copenhagen,2024-05-17,0,2748,5.0,3,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1522,Copenhagen,2024-05-17,0,2588,4.80,5,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1523,Copenhagen,2024-05-17,0,2471,4.90,39,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1524,Copenhagen,2024-05-17,0,2256,4.51,35,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1525,Copenhagen,2024-05-17,0,2177,4.95,21,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1526,Copenhagen,2024-05-17,0,2353,5.0,11,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1527,Copenhagen,2024-05-17,0,2352,,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1528,Copenhagen,2024-05-17,0,3206,4.85,123,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1529,Copenhagen,2024-05-17,0,2730,4.91,11,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1530,Copenhagen,2024-05-17,0,2647,,,5.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1531,Copenhagen,2024-05-17,0,2544,4.63,16,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1532,Copenhagen,2024-05-17,0,2824,4.86,14,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1533,Copenhagen,2024-05-17,0,2883,5.0,5,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1534,Copenhagen,2024-05-17,0,2177,4.68,191,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1535,Copenhagen,2024-05-17,0,3118,4.92,12,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1536,Copenhagen,2024-05-17,0,3236,,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1537,Copenhagen,2024-05-17,0,3077,5.0,6,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1538,Copenhagen,2024-05-17,0,3000,5.0,27,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1539,Copenhagen,2024-05-17,0,2883,4.81,33,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1540,Copenhagen,2024-05-17,0,2471,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1541,Copenhagen,2024-05-17,0,2559,5.0,14,8.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1542,Copenhagen,2024-05-17,0,2294,5.0,35,5.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1543,Copenhagen,2024-05-17,0,2559,5.0,7,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1544,Copenhagen,2024-05-17,0,2941,4.84,31,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1545,Copenhagen,2024-05-17,0,2940,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1546,Copenhagen,2024-05-17,0,2353,5.0,5,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1547,Copenhagen,2024-05-17,0,2797,4.73,201,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1548,Copenhagen,2024-05-17,0,2857,5.0,9,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1549,Copenhagen,2024-05-17,0,3989,4.83,201,6.0,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1550,Copenhagen,2024-05-17,0,2389,4.53,125,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1551,Copenhagen,2024-05-17,0,3265,4.85,52,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1552,Copenhagen,2024-05-17,0,2286,4.47,208,7.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1553,Copenhagen,2024-05-17,0,2171,,,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1554,Copenhagen,2024-05-17,0,3133,4.95,95,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1555,Copenhagen,2024-05-17,0,2500,4.89,56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1556,Copenhagen,2024-05-17,0,2341,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1557,Copenhagen,2024-05-17,0,2353,5.0,4,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1558,Copenhagen,2024-05-17,0,2914,4.79,614,7.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1559,Copenhagen,2024-05-17,0,3059,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1560,Copenhagen,2024-05-17,0,2706,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1561,Copenhagen,2024-05-17,0,2971,,,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1562,Copenhagen,2024-05-17,0,4038,4.84,170,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1563,Copenhagen,2024-05-17,0,2988,4.75,4,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1564,Copenhagen,2024-05-17,0,2706,,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1565,Copenhagen,2024-05-17,0,2412,4.86,140,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1566,Copenhagen,2024-05-17,0,2646,5.0,18,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1567,Copenhagen,2024-05-17,0,2941,5.0,4,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1568,Copenhagen,2024-05-17,0,2236,5.0,3,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1569,Copenhagen,2024-05-17,0,3223,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1570,Copenhagen,2024-05-17,0,2265,4.61,20,10.0,6.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1571,Copenhagen,2024-05-17,0,2258,5.0,5,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1572,Copenhagen,2024-05-17,0,3118,4.54,13,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,6.8,9.0,5.25,8.25,5.0,1.25
1573,Copenhagen,2024-05-17,0,3176,5.0,8,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1574,Copenhagen,2024-05-17,0,2765,,,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1575,Copenhagen,2024-05-17,0,2904,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,6.8,9.0,5.25,8.25,5.0,1.25
1576,Copenhagen,2024-05-17,0,2353,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1577,Copenhagen,2024-05-17,0,2588,4.0,3,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,6.8,9.0,5.25,8.25,5.0,1.25
1578,Copenhagen,2024-05-17,0,2177,4.96,49,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1579,Copenhagen,2024-05-17,0,2618,5.0,6,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1580,Copenhagen,2024-05-17,0,2412,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1581,Copenhagen,2024-05-17,0,2177,4.85,33,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1582,Copenhagen,2024-05-17,0,2941,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1583,Copenhagen,2024-05-17,0,2941,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1584,Copenhagen,2024-05-17,0,2559,5.0,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1585,Copenhagen,2024-05-17,0,2175,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1586,Copenhagen,2024-05-17,0,2747,5.0,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
